"PMMID","MeterName","kWh","DateTime"
36,"MDB4-1",2147219,2017-05-20 23:13:00
175,"MDB3-1",320427,2017-05-20 23:13:00
25,"MDB7-1",1522855,2017-05-20 23:13:00
29,"MDB2-1",2248710,2017-05-20 23:12:00
26,"MDB7-2",3896188,2017-05-20 23:12:00
33,"MDB2-3",7180129,2017-05-20 23:12:00
31,"MDB2-2",1499708,2017-05-20 23:12:00
37,"MDB5-1",123214,2017-05-20 23:12:00
32,"MDB4-2",81944666,2017-05-20 23:12:00
36,"MDB4-1",2147210,2017-05-20 23:12:00
28,"MDB1-1",2442356,2017-05-20 23:12:00
25,"MDB7-1",1522847,2017-05-20 23:12:00
30,"MDB3-2",876579,2017-05-20 23:12:00
175,"MDB3-1",320420,2017-05-20 23:12:00
29,"MDB2-1",2248697,2017-05-20 23:11:00
26,"MDB7-2",3896182,2017-05-20 23:11:00
35,"MDB6-1",1880781,2017-05-20 23:11:00
31,"MDB2-2",1499700,2017-05-20 23:11:00
36,"MDB4-1",2147200,2017-05-20 23:11:00
28,"MDB1-1",2442341,2017-05-20 23:11:00
30,"MDB3-2",876579,2017-05-20 23:11:00
32,"MDB4-2",81944647,2017-05-20 23:11:00
25,"MDB7-1",1522840,2017-05-20 23:11:00
175,"MDB3-1",320413,2017-05-20 23:11:00
29,"MDB2-1",2248685,2017-05-20 23:10:00
26,"MDB7-2",3896177,2017-05-20 23:10:00
37,"MDB5-1",123213,2017-05-20 23:10:00
33,"MDB2-3",7180125,2017-05-20 23:10:00
31,"MDB2-2",1499691,2017-05-20 23:10:00
30,"MDB3-2",876579,2017-05-20 23:10:00
175,"MDB3-1",320407,2017-05-20 23:10:00
25,"MDB7-1",1522832,2017-05-20 23:10:00
36,"MDB4-1",2147190,2017-05-20 23:10:00
32,"MDB4-2",81944628,2017-05-20 23:10:00
28,"MDB1-1",2442326,2017-05-20 23:10:00
29,"MDB2-1",2248672,2017-05-20 23:09:00
26,"MDB7-2",3896172,2017-05-20 23:09:00
34,"MDB6-2",2439633,2017-05-20 23:09:00
37,"MDB5-1",123212,2017-05-20 23:09:00
35,"MDB6-1",1880773,2017-05-20 23:09:00
33,"MDB2-3",7180123,2017-05-20 23:09:00
36,"MDB4-1",2147180,2017-05-20 23:09:00
25,"MDB7-1",1522825,2017-05-20 23:09:00
32,"MDB4-2",81944609,2017-05-20 23:09:00
30,"MDB3-2",876579,2017-05-20 23:09:00
175,"MDB3-1",320401,2017-05-20 23:09:00
28,"MDB1-1",2442311,2017-05-20 23:09:00
29,"MDB2-1",2248659,2017-05-20 23:08:00
26,"MDB7-2",3896166,2017-05-20 23:08:00
37,"MDB5-1",123211,2017-05-20 23:08:00
33,"MDB2-3",7180121,2017-05-20 23:08:00
34,"MDB6-2",2439630,2017-05-20 23:08:00
30,"MDB3-2",876579,2017-05-20 23:08:00
28,"MDB1-1",2442296,2017-05-20 23:08:00
32,"MDB4-2",81944590,2017-05-20 23:08:00
36,"MDB4-1",2147170,2017-05-20 23:08:00
25,"MDB7-1",1522817,2017-05-20 23:08:00
175,"MDB3-1",320394,2017-05-20 23:08:00
26,"MDB7-2",3896161,2017-05-20 23:07:00
31,"MDB2-2",1499666,2017-05-20 23:07:00
33,"MDB2-3",7180118,2017-05-20 23:07:00
34,"MDB6-2",2439627,2017-05-20 23:07:00
175,"MDB3-1",320387,2017-05-20 23:07:00
32,"MDB4-2",81944571,2017-05-20 23:07:00
25,"MDB7-1",1522809,2017-05-20 23:07:00
36,"MDB4-1",2147160,2017-05-20 23:07:00
28,"MDB1-1",2442281,2017-05-20 23:07:00
30,"MDB3-2",876579,2017-05-20 23:07:00
29,"MDB2-1",2248632,2017-05-20 23:06:00
26,"MDB7-2",3896155,2017-05-20 23:06:00
34,"MDB6-2",2439624,2017-05-20 23:06:00
35,"MDB6-1",1880762,2017-05-20 23:06:00
33,"MDB2-3",7180116,2017-05-20 23:06:00
37,"MDB5-1",123210,2017-05-20 23:06:00
28,"MDB1-1",2442266,2017-05-20 23:06:00
30,"MDB3-2",876579,2017-05-20 23:06:00
175,"MDB3-1",320381,2017-05-20 23:06:00
25,"MDB7-1",1522802,2017-05-20 23:06:00
32,"MDB4-2",81944552,2017-05-20 23:06:00
36,"MDB4-1",2147150,2017-05-20 23:06:00
29,"MDB2-1",2248619,2017-05-20 23:05:00
26,"MDB7-2",3896151,2017-05-20 23:05:00
35,"MDB6-1",1880758,2017-05-20 23:05:00
33,"MDB2-3",7180114,2017-05-20 23:05:00
31,"MDB2-2",1499649,2017-05-20 23:05:00
34,"MDB6-2",2439621,2017-05-20 23:05:00
32,"MDB4-2",81944532,2017-05-20 23:05:00
175,"MDB3-1",320374,2017-05-20 23:05:00
28,"MDB1-1",2442250,2017-05-20 23:05:00
30,"MDB3-2",876579,2017-05-20 23:05:00
25,"MDB7-1",1522794,2017-05-20 23:05:00
36,"MDB4-1",2147140,2017-05-20 23:05:00
29,"MDB2-1",2248605,2017-05-20 23:04:00
26,"MDB7-2",3896145,2017-05-20 23:04:00
33,"MDB2-3",7180112,2017-05-20 23:04:00
31,"MDB2-2",1499640,2017-05-20 23:04:00
34,"MDB6-2",2439618,2017-05-20 23:04:00
35,"MDB6-1",1880754,2017-05-20 23:04:00
175,"MDB3-1",320367,2017-05-20 23:04:00
28,"MDB1-1",2442235,2017-05-20 23:04:00
32,"MDB4-2",81944513,2017-05-20 23:04:00
36,"MDB4-1",2147131,2017-05-20 23:04:00
25,"MDB7-1",1522787,2017-05-20 23:04:00
30,"MDB3-2",876579,2017-05-20 23:04:00
29,"MDB2-1",2248591,2017-05-20 23:03:00
26,"MDB7-2",3896140,2017-05-20 23:03:00
35,"MDB6-1",1880750,2017-05-20 23:03:00
33,"MDB2-3",7180109,2017-05-20 23:03:00
31,"MDB2-2",1499632,2017-05-20 23:03:00
34,"MDB6-2",2439615,2017-05-20 23:03:00
37,"MDB5-1",123208,2017-05-20 23:03:00
30,"MDB3-2",876579,2017-05-20 23:03:00
28,"MDB1-1",2442220,2017-05-20 23:03:00
175,"MDB3-1",320361,2017-05-20 23:03:00
32,"MDB4-2",81944494,2017-05-20 23:03:00
36,"MDB4-1",2147121,2017-05-20 23:03:00
25,"MDB7-1",1522779,2017-05-20 23:03:00
29,"MDB2-1",2248578,2017-05-20 23:02:00
26,"MDB7-2",3896136,2017-05-20 23:02:00
31,"MDB2-2",1499623,2017-05-20 23:02:00
35,"MDB6-1",1880747,2017-05-20 23:02:00
34,"MDB6-2",2439612,2017-05-20 23:02:00
37,"MDB5-1",123207,2017-05-20 23:02:00
36,"MDB4-1",2147111,2017-05-20 23:02:00
28,"MDB1-1",2442205,2017-05-20 23:02:00
32,"MDB4-2",81944474,2017-05-20 23:02:00
25,"MDB7-1",1522772,2017-05-20 23:02:00
175,"MDB3-1",320354,2017-05-20 23:02:00
30,"MDB3-2",876579,2017-05-20 23:02:00
29,"MDB2-1",2248565,2017-05-20 23:01:00
26,"MDB7-2",3896131,2017-05-20 23:01:00
34,"MDB6-2",2439609,2017-05-20 23:01:00
37,"MDB5-1",123207,2017-05-20 23:01:00
35,"MDB6-1",1880743,2017-05-20 23:01:00
33,"MDB2-3",7180105,2017-05-20 23:01:00
32,"MDB4-2",81944454,2017-05-20 23:01:00
36,"MDB4-1",2147102,2017-05-20 23:01:00
25,"MDB7-1",1522764,2017-05-20 23:01:00
175,"MDB3-1",320347,2017-05-20 23:01:00
30,"MDB3-2",876579,2017-05-20 23:01:00
28,"MDB1-1",2442189,2017-05-20 23:01:00
29,"MDB2-1",2248550,2017-05-20 23:00:00
26,"MDB7-2",3896125,2017-05-20 23:00:00
26,"MDB7-2",3896123,2017-05-20 23:00:00
31,"MDB2-2",1499607,2017-05-20 23:00:00
34,"MDB6-2",2439606,2017-05-20 23:00:00
30,"MDB3-2",876579,2017-05-20 23:00:00
28,"MDB1-1",2442174,2017-05-20 23:00:00
32,"MDB4-2",81944435,2017-05-20 23:00:00
36,"MDB4-1",2147092,2017-05-20 23:00:00
25,"MDB7-1",1522757,2017-05-20 23:00:00
175,"MDB3-1",320340,2017-05-20 23:00:00
29,"MDB2-1",2248538,2017-05-20 22:59:00
33,"MDB2-3",7180100,2017-05-20 22:59:00
37,"MDB5-1",123205,2017-05-20 22:59:00
31,"MDB2-2",1499598,2017-05-20 22:59:00
34,"MDB6-2",2439603,2017-05-20 22:59:00
36,"MDB4-1",2147083,2017-05-20 22:59:00
30,"MDB3-2",876579,2017-05-20 22:59:00
25,"MDB7-1",1522749,2017-05-20 22:59:00
32,"MDB4-2",81944415,2017-05-20 22:59:00
28,"MDB1-1",2442159,2017-05-20 22:59:00
175,"MDB3-1",320334,2017-05-20 22:59:00
26,"MDB7-2",3896116,2017-05-20 22:59:00
29,"MDB2-1",2248524,2017-05-20 22:58:00
26,"MDB7-2",3896113,2017-05-20 22:58:00
33,"MDB2-3",7180098,2017-05-20 22:58:00
35,"MDB6-1",1880731,2017-05-20 22:58:00
37,"MDB5-1",123205,2017-05-20 22:58:00
34,"MDB6-2",2439599,2017-05-20 22:58:00
31,"MDB2-2",1499589,2017-05-20 22:58:00
25,"MDB7-1",1522742,2017-05-20 22:58:00
28,"MDB1-1",2442144,2017-05-20 22:58:00
36,"MDB4-1",2147072,2017-05-20 22:58:00
30,"MDB3-2",876579,2017-05-20 22:58:00
175,"MDB3-1",320327,2017-05-20 22:58:00
32,"MDB4-2",81944394,2017-05-20 22:58:00
29,"MDB2-1",2248511,2017-05-20 22:57:00
26,"MDB7-2",3896108,2017-05-20 22:57:00
35,"MDB6-1",1880727,2017-05-20 22:57:00
34,"MDB6-2",2439596,2017-05-20 22:57:00
31,"MDB2-2",1499581,2017-05-20 22:57:00
33,"MDB2-3",7180095,2017-05-20 22:57:00
32,"MDB4-2",81944374,2017-05-20 22:57:00
36,"MDB4-1",2147063,2017-05-20 22:57:00
30,"MDB3-2",876579,2017-05-20 22:57:00
28,"MDB1-1",2442129,2017-05-20 22:57:00
25,"MDB7-1",1522734,2017-05-20 22:57:00
175,"MDB3-1",320320,2017-05-20 22:57:00
26,"MDB7-2",3896099,2017-05-20 22:56:00
31,"MDB2-2",1499572,2017-05-20 22:56:00
37,"MDB5-1",123204,2017-05-20 22:56:00
33,"MDB2-3",7180093,2017-05-20 22:56:00
175,"MDB3-1",320313,2017-05-20 22:56:00
28,"MDB1-1",2442114,2017-05-20 22:56:00
36,"MDB4-1",2147053,2017-05-20 22:56:00
30,"MDB3-2",876579,2017-05-20 22:56:00
25,"MDB7-1",1522727,2017-05-20 22:56:00
32,"MDB4-2",81944354,2017-05-20 22:56:00
35,"MDB6-1",1880720,2017-05-20 22:55:00
31,"MDB2-2",1499564,2017-05-20 22:55:00
34,"MDB6-2",2439590,2017-05-20 22:55:00
28,"MDB1-1",2442099,2017-05-20 22:55:00
30,"MDB3-2",876579,2017-05-20 22:55:00
36,"MDB4-1",2147044,2017-05-20 22:55:00
25,"MDB7-1",1522720,2017-05-20 22:55:00
175,"MDB3-1",320307,2017-05-20 22:55:00
32,"MDB4-2",81944334,2017-05-20 22:55:00
26,"MDB7-2",3896094,2017-05-20 22:54:00
29,"MDB2-1",2248470,2017-05-20 22:54:00
37,"MDB5-1",123203,2017-05-20 22:54:00
35,"MDB6-1",1880716,2017-05-20 22:54:00
34,"MDB6-2",2439587,2017-05-20 22:54:00
33,"MDB2-3",7180089,2017-05-20 22:54:00
31,"MDB2-2",1499555,2017-05-20 22:54:00
30,"MDB3-2",876579,2017-05-20 22:54:00
28,"MDB1-1",2442084,2017-05-20 22:54:00
175,"MDB3-1",320300,2017-05-20 22:54:00
32,"MDB4-2",81944313,2017-05-20 22:54:00
25,"MDB7-1",1522712,2017-05-20 22:54:00
36,"MDB4-1",2147034,2017-05-20 22:54:00
26,"MDB7-2",3896089,2017-05-20 22:53:00
29,"MDB2-1",2248457,2017-05-20 22:53:00
33,"MDB2-3",7180086,2017-05-20 22:53:00
31,"MDB2-2",1499547,2017-05-20 22:53:00
35,"MDB6-1",1880712,2017-05-20 22:53:00
28,"MDB1-1",2442069,2017-05-20 22:53:00
25,"MDB7-1",1522705,2017-05-20 22:53:00
36,"MDB4-1",2147025,2017-05-20 22:53:00
175,"MDB3-1",320293,2017-05-20 22:53:00
30,"MDB3-2",876579,2017-05-20 22:53:00
32,"MDB4-2",81944293,2017-05-20 22:53:00
29,"MDB2-1",2248444,2017-05-20 22:52:00
26,"MDB7-2",3896083,2017-05-20 22:52:00
26,"MDB7-2",3896080,2017-05-20 22:52:00
37,"MDB5-1",123202,2017-05-20 22:52:00
31,"MDB2-2",1499538,2017-05-20 22:52:00
34,"MDB6-2",2439581,2017-05-20 22:52:00
35,"MDB6-1",1880708,2017-05-20 22:52:00
28,"MDB1-1",2442055,2017-05-20 22:52:00
32,"MDB4-2",81944273,2017-05-20 22:52:00
36,"MDB4-1",2147015,2017-05-20 22:52:00
175,"MDB3-1",320286,2017-05-20 22:52:00
30,"MDB3-2",876579,2017-05-20 22:52:00
25,"MDB7-1",1522697,2017-05-20 22:52:00
29,"MDB2-1",2248431,2017-05-20 22:51:00
26,"MDB7-2",3896075,2017-05-20 22:51:00
37,"MDB5-1",123201,2017-05-20 22:51:00
34,"MDB6-2",2439578,2017-05-20 22:51:00
31,"MDB2-2",1499530,2017-05-20 22:51:00
35,"MDB6-1",1880704,2017-05-20 22:51:00
36,"MDB4-1",2147005,2017-05-20 22:51:00
175,"MDB3-1",320280,2017-05-20 22:51:00
32,"MDB4-2",81944253,2017-05-20 22:51:00
25,"MDB7-1",1522690,2017-05-20 22:51:00
28,"MDB1-1",2442040,2017-05-20 22:51:00
30,"MDB3-2",876579,2017-05-20 22:51:00
29,"MDB2-1",2248418,2017-05-20 22:50:00
26,"MDB7-2",3896070,2017-05-20 22:50:00
37,"MDB5-1",123200,2017-05-20 22:50:00
31,"MDB2-2",1499521,2017-05-20 22:50:00
35,"MDB6-1",1880700,2017-05-20 22:50:00
33,"MDB2-3",7180079,2017-05-20 22:50:00
28,"MDB1-1",2442025,2017-05-20 22:50:00
36,"MDB4-1",2146995,2017-05-20 22:50:00
30,"MDB3-2",876579,2017-05-20 22:50:00
25,"MDB7-1",1522682,2017-05-20 22:50:00
175,"MDB3-1",320273,2017-05-20 22:50:00
32,"MDB4-2",81944232,2017-05-20 22:50:00
29,"MDB2-1",2248404,2017-05-20 22:49:00
26,"MDB7-2",3896065,2017-05-20 22:49:00
37,"MDB5-1",123200,2017-05-20 22:49:00
31,"MDB2-2",1499513,2017-05-20 22:49:00
34,"MDB6-2",2439572,2017-05-20 22:49:00
35,"MDB6-1",1880696,2017-05-20 22:49:00
36,"MDB4-1",2146985,2017-05-20 22:49:00
28,"MDB1-1",2442010,2017-05-20 22:49:00
30,"MDB3-2",876579,2017-05-20 22:49:00
32,"MDB4-2",81944211,2017-05-20 22:49:00
25,"MDB7-1",1522675,2017-05-20 22:49:00
175,"MDB3-1",320267,2017-05-20 22:49:00
29,"MDB2-1",2248391,2017-05-20 22:48:00
26,"MDB7-2",3896061,2017-05-20 22:48:00
31,"MDB2-2",1499505,2017-05-20 22:48:00
35,"MDB6-1",1880693,2017-05-20 22:48:00
37,"MDB5-1",123199,2017-05-20 22:48:00
33,"MDB2-3",7180075,2017-05-20 22:48:00
34,"MDB6-2",2439569,2017-05-20 22:48:00
36,"MDB4-1",2146976,2017-05-20 22:48:00
175,"MDB3-1",320260,2017-05-20 22:48:00
25,"MDB7-1",1522667,2017-05-20 22:48:00
30,"MDB3-2",876579,2017-05-20 22:48:00
32,"MDB4-2",81944191,2017-05-20 22:48:00
28,"MDB1-1",2441995,2017-05-20 22:48:00
26,"MDB7-2",3896056,2017-05-20 22:47:00
33,"MDB2-3",7180072,2017-05-20 22:47:00
35,"MDB6-1",1880689,2017-05-20 22:47:00
34,"MDB6-2",2439566,2017-05-20 22:47:00
28,"MDB1-1",2441980,2017-05-20 22:47:00
30,"MDB3-2",876579,2017-05-20 22:47:00
36,"MDB4-1",2146966,2017-05-20 22:47:00
25,"MDB7-1",1522660,2017-05-20 22:47:00
175,"MDB3-1",320254,2017-05-20 22:47:00
32,"MDB4-2",81944172,2017-05-20 22:47:00
29,"MDB2-1",2248365,2017-05-20 22:46:00
31,"MDB2-2",1499488,2017-05-20 22:46:00
34,"MDB6-2",2439563,2017-05-20 22:46:00
32,"MDB4-2",81944151,2017-05-20 22:46:00
30,"MDB3-2",876579,2017-05-20 22:46:00
36,"MDB4-1",2146957,2017-05-20 22:46:00
28,"MDB1-1",2441965,2017-05-20 22:46:00
175,"MDB3-1",320248,2017-05-20 22:46:00
25,"MDB7-1",1522652,2017-05-20 22:46:00
26,"MDB7-2",3896045,2017-05-20 22:45:00
29,"MDB2-1",2248351,2017-05-20 22:45:00
33,"MDB2-3",7180068,2017-05-20 22:45:00
34,"MDB6-2",2439560,2017-05-20 22:45:00
35,"MDB6-1",1880681,2017-05-20 22:45:00
32,"MDB4-2",81944130,2017-05-20 22:45:00
28,"MDB1-1",2441950,2017-05-20 22:45:00
175,"MDB3-1",320241,2017-05-20 22:45:00
36,"MDB4-1",2146947,2017-05-20 22:45:00
30,"MDB3-2",876579,2017-05-20 22:45:00
25,"MDB7-1",1522645,2017-05-20 22:45:00
29,"MDB2-1",2248338,2017-05-20 22:44:00
37,"MDB5-1",123197,2017-05-20 22:44:00
31,"MDB2-2",1499470,2017-05-20 22:44:00
34,"MDB6-2",2439557,2017-05-20 22:44:00
32,"MDB4-2",81944110,2017-05-20 22:44:00
30,"MDB3-2",876579,2017-05-20 22:44:00
28,"MDB1-1",2441936,2017-05-20 22:44:00
25,"MDB7-1",1522637,2017-05-20 22:44:00
36,"MDB4-1",2146937,2017-05-20 22:44:00
175,"MDB3-1",320235,2017-05-20 22:44:00
26,"MDB7-2",3896035,2017-05-20 22:44:00
33,"MDB2-3",7180063,2017-05-20 22:43:00
31,"MDB2-2",1499462,2017-05-20 22:43:00
34,"MDB6-2",2439553,2017-05-20 22:43:00
28,"MDB1-1",2441921,2017-05-20 22:43:00
36,"MDB4-1",2146928,2017-05-20 22:43:00
30,"MDB3-2",876579,2017-05-20 22:43:00
25,"MDB7-1",1522630,2017-05-20 22:43:00
32,"MDB4-2",81944089,2017-05-20 22:43:00
175,"MDB3-1",320228,2017-05-20 22:43:00
26,"MDB7-2",3896029,2017-05-20 22:42:00
37,"MDB5-1",123196,2017-05-20 22:42:00
31,"MDB2-2",1499453,2017-05-20 22:42:00
35,"MDB6-1",1880670,2017-05-20 22:42:00
33,"MDB2-3",7180060,2017-05-20 22:42:00
175,"MDB3-1",320222,2017-05-20 22:42:00
32,"MDB4-2",81944069,2017-05-20 22:42:00
36,"MDB4-1",2146919,2017-05-20 22:42:00
28,"MDB1-1",2441907,2017-05-20 22:42:00
30,"MDB3-2",876579,2017-05-20 22:42:00
25,"MDB7-1",1522622,2017-05-20 22:42:00
26,"MDB7-2",3896019,2017-05-20 22:41:00
31,"MDB2-2",1499445,2017-05-20 22:41:00
35,"MDB6-1",1880666,2017-05-20 22:41:00
34,"MDB6-2",2439547,2017-05-20 22:41:00
36,"MDB4-1",2146909,2017-05-20 22:41:00
25,"MDB7-1",1522615,2017-05-20 22:41:00
32,"MDB4-2",81944048,2017-05-20 22:41:00
28,"MDB1-1",2441893,2017-05-20 22:41:00
30,"MDB3-2",876579,2017-05-20 22:41:00
175,"MDB3-1",320215,2017-05-20 22:41:00
35,"MDB6-1",1880662,2017-05-20 22:40:00
31,"MDB2-2",1499437,2017-05-20 22:40:00
33,"MDB2-3",7180055,2017-05-20 22:40:00
37,"MDB5-1",123195,2017-05-20 22:40:00
36,"MDB4-1",2146899,2017-05-20 22:40:00
32,"MDB4-2",81944027,2017-05-20 22:40:00
25,"MDB7-1",1522607,2017-05-20 22:40:00
28,"MDB1-1",2441878,2017-05-20 22:40:00
175,"MDB3-1",320209,2017-05-20 22:40:00
30,"MDB3-2",876579,2017-05-20 22:40:00
29,"MDB2-1",2248272,2017-05-20 22:39:00
35,"MDB6-1",1880658,2017-05-20 22:39:00
37,"MDB5-1",123194,2017-05-20 22:39:00
34,"MDB6-2",2439540,2017-05-20 22:39:00
31,"MDB2-2",1499428,2017-05-20 22:39:00
30,"MDB3-2",876579,2017-05-20 22:39:00
32,"MDB4-2",81944008,2017-05-20 22:39:00
25,"MDB7-1",1522600,2017-05-20 22:39:00
36,"MDB4-1",2146890,2017-05-20 22:39:00
28,"MDB1-1",2441864,2017-05-20 22:39:00
175,"MDB3-1",320202,2017-05-20 22:39:00
29,"MDB2-1",2248258,2017-05-20 22:38:00
34,"MDB6-2",2439537,2017-05-20 22:38:00
33,"MDB2-3",7180050,2017-05-20 22:38:00
31,"MDB2-2",1499419,2017-05-20 22:38:00
35,"MDB6-1",1880654,2017-05-20 22:38:00
28,"MDB1-1",2441849,2017-05-20 22:38:00
25,"MDB7-1",1522592,2017-05-20 22:38:00
175,"MDB3-1",320195,2017-05-20 22:38:00
32,"MDB4-2",81943988,2017-05-20 22:38:00
30,"MDB3-2",876579,2017-05-20 22:38:00
36,"MDB4-1",2146880,2017-05-20 22:38:00
34,"MDB6-2",2439533,2017-05-20 22:37:00
37,"MDB5-1",123193,2017-05-20 22:37:00
31,"MDB2-2",1499411,2017-05-20 22:37:00
175,"MDB3-1",320189,2017-05-20 22:37:00
25,"MDB7-1",1522585,2017-05-20 22:37:00
32,"MDB4-2",81943968,2017-05-20 22:37:00
30,"MDB3-2",876579,2017-05-20 22:37:00
28,"MDB1-1",2441835,2017-05-20 22:37:00
36,"MDB4-1",2146870,2017-05-20 22:37:00
29,"MDB2-1",2248231,2017-05-20 22:36:00
26,"MDB7-2",3895992,2017-05-20 22:36:00
35,"MDB6-1",1880647,2017-05-20 22:36:00
34,"MDB6-2",2439530,2017-05-20 22:36:00
31,"MDB2-2",1499402,2017-05-20 22:36:00
33,"MDB2-3",7180045,2017-05-20 22:36:00
36,"MDB4-1",2146860,2017-05-20 22:36:00
30,"MDB3-2",876579,2017-05-20 22:36:00
32,"MDB4-2",81943949,2017-05-20 22:36:00
175,"MDB3-1",320182,2017-05-20 22:36:00
25,"MDB7-1",1522577,2017-05-20 22:36:00
28,"MDB1-1",2441820,2017-05-20 22:36:00
29,"MDB2-1",2248218,2017-05-20 22:35:00
37,"MDB5-1",123192,2017-05-20 22:35:00
34,"MDB6-2",2439527,2017-05-20 22:35:00
35,"MDB6-1",1880643,2017-05-20 22:35:00
31,"MDB2-2",1499394,2017-05-20 22:35:00
28,"MDB1-1",2441805,2017-05-20 22:35:00
36,"MDB4-1",2146850,2017-05-20 22:35:00
175,"MDB3-1",320175,2017-05-20 22:35:00
25,"MDB7-1",1522570,2017-05-20 22:35:00
32,"MDB4-2",81943929,2017-05-20 22:35:00
30,"MDB3-2",876579,2017-05-20 22:35:00
29,"MDB2-1",2248205,2017-05-20 22:34:00
31,"MDB2-2",1499385,2017-05-20 22:34:00
33,"MDB2-3",7180041,2017-05-20 22:34:00
35,"MDB6-1",1880639,2017-05-20 22:34:00
28,"MDB1-1",2441790,2017-05-20 22:34:00
36,"MDB4-1",2146840,2017-05-20 22:34:00
30,"MDB3-2",876579,2017-05-20 22:34:00
175,"MDB3-1",320168,2017-05-20 22:34:00
32,"MDB4-2",81943909,2017-05-20 22:34:00
25,"MDB7-1",1522562,2017-05-20 22:34:00
29,"MDB2-1",2248191,2017-05-20 22:33:00
34,"MDB6-2",2439520,2017-05-20 22:33:00
31,"MDB2-2",1499377,2017-05-20 22:33:00
37,"MDB5-1",123190,2017-05-20 22:33:00
33,"MDB2-3",7180038,2017-05-20 22:33:00
35,"MDB6-1",1880635,2017-05-20 22:33:00
36,"MDB4-1",2146830,2017-05-20 22:33:00
28,"MDB1-1",2441776,2017-05-20 22:33:00
25,"MDB7-1",1522555,2017-05-20 22:33:00
32,"MDB4-2",81943889,2017-05-20 22:33:00
175,"MDB3-1",320161,2017-05-20 22:33:00
30,"MDB3-2",876579,2017-05-20 22:33:00
29,"MDB2-1",2248177,2017-05-20 22:32:00
37,"MDB5-1",123190,2017-05-20 22:32:00
34,"MDB6-2",2439517,2017-05-20 22:32:00
35,"MDB6-1",1880631,2017-05-20 22:32:00
33,"MDB2-3",7180036,2017-05-20 22:32:00
32,"MDB4-2",81943869,2017-05-20 22:32:00
28,"MDB1-1",2441761,2017-05-20 22:32:00
30,"MDB3-2",876579,2017-05-20 22:32:00
36,"MDB4-1",2146820,2017-05-20 22:32:00
25,"MDB7-1",1522547,2017-05-20 22:32:00
175,"MDB3-1",320154,2017-05-20 22:32:00
29,"MDB2-1",2248164,2017-05-20 22:31:00
33,"MDB2-3",7180033,2017-05-20 22:31:00
31,"MDB2-2",1499360,2017-05-20 22:31:00
34,"MDB6-2",2439513,2017-05-20 22:31:00
32,"MDB4-2",81943849,2017-05-20 22:31:00
28,"MDB1-1",2441747,2017-05-20 22:31:00
25,"MDB7-1",1522540,2017-05-20 22:31:00
30,"MDB3-2",876579,2017-05-20 22:31:00
175,"MDB3-1",320148,2017-05-20 22:31:00
36,"MDB4-1",2146810,2017-05-20 22:31:00
29,"MDB2-1",2248151,2017-05-20 22:30:00
37,"MDB5-1",123189,2017-05-20 22:30:00
33,"MDB2-3",7180031,2017-05-20 22:30:00
35,"MDB6-1",1880624,2017-05-20 22:30:00
34,"MDB6-2",2439510,2017-05-20 22:30:00
36,"MDB4-1",2146801,2017-05-20 22:30:00
175,"MDB3-1",320141,2017-05-20 22:30:00
25,"MDB7-1",1522532,2017-05-20 22:30:00
30,"MDB3-2",876579,2017-05-20 22:30:00
32,"MDB4-2",81943829,2017-05-20 22:30:00
28,"MDB1-1",2441732,2017-05-20 22:30:00
29,"MDB2-1",2248138,2017-05-20 22:29:00
34,"MDB6-2",2439507,2017-05-20 22:29:00
31,"MDB2-2",1499343,2017-05-20 22:29:00
33,"MDB2-3",7180028,2017-05-20 22:29:00
175,"MDB3-1",320134,2017-05-20 22:29:00
36,"MDB4-1",2146791,2017-05-20 22:29:00
25,"MDB7-1",1522525,2017-05-20 22:29:00
32,"MDB4-2",81943810,2017-05-20 22:29:00
30,"MDB3-2",876579,2017-05-20 22:29:00
28,"MDB1-1",2441717,2017-05-20 22:29:00
35,"MDB6-1",1880616,2017-05-20 22:28:00
33,"MDB2-3",7180026,2017-05-20 22:28:00
34,"MDB6-2",2439503,2017-05-20 22:28:00
37,"MDB5-1",123188,2017-05-20 22:28:00
175,"MDB3-1",320127,2017-05-20 22:28:00
28,"MDB1-1",2441702,2017-05-20 22:28:00
25,"MDB7-1",1522517,2017-05-20 22:28:00
30,"MDB3-2",876579,2017-05-20 22:28:00
32,"MDB4-2",81943791,2017-05-20 22:28:00
36,"MDB4-1",2146781,2017-05-20 22:28:00
33,"MDB2-3",7180023,2017-05-20 22:27:00
35,"MDB6-1",1880612,2017-05-20 22:27:00
37,"MDB5-1",123187,2017-05-20 22:27:00
31,"MDB2-2",1499326,2017-05-20 22:27:00
175,"MDB3-1",320120,2017-05-20 22:27:00
36,"MDB4-1",2146771,2017-05-20 22:27:00
30,"MDB3-2",876579,2017-05-20 22:27:00
25,"MDB7-1",1522510,2017-05-20 22:27:00
32,"MDB4-2",81943771,2017-05-20 22:27:00
28,"MDB1-1",2441688,2017-05-20 22:27:00
33,"MDB2-3",7180021,2017-05-20 22:26:00
34,"MDB6-2",2439497,2017-05-20 22:26:00
35,"MDB6-1",1880608,2017-05-20 22:26:00
31,"MDB2-2",1499317,2017-05-20 22:26:00
37,"MDB5-1",123187,2017-05-20 22:26:00
175,"MDB3-1",320113,2017-05-20 22:26:00
25,"MDB7-1",1522503,2017-05-20 22:26:00
36,"MDB4-1",2146761,2017-05-20 22:26:00
32,"MDB4-2",81943750,2017-05-20 22:26:00
